case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_id,n_txns,exposure_usd,connected_card_ids_str,actions_taken,report_filed,analyst_notes
CC-0047,C03108,C03108-K1,2016-07-04 11:05:08,2016-07-08 20:05:08,confirmed_fraud,card_not_present_fraud,3002820.0,3004746,5,50.05,,CREATE_CASE|BLOCK_CARD,No,Case CC-0047: cardholder C03108 reported unrecognized activity on card C03108-K1. 5 transaction(s) between 2016-07-03 and 2016-07-03 totaling $50.05 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a KFFOWI Build/LVY48F on chrome generic. Card blocked and reissued. Customer reimbursed.
CC-0048,C11309,C11309-K1,2016-07-04 11:15:59,2016-07-06 03:15:59,confirmed_fraud,card_not_present_fraud,3006432.0,3006432,1,149.96,,CREATE_CASE|BLOCK_CARD,No,Case CC-0048: cardholder C11309 reported unrecognized activity on card C11309-K1. 1 transaction(s) between 2016-07-04 and 2016-07-04 totaling $149.96 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari 9.0. Card blocked and reissued. Customer reimbursed.
CC-0049,C01638,C01638-K1,2016-07-04 11:25:48,2016-07-07 20:25:48,confirmed_fraud,card_not_present_fraud,3004818.0,3004818,2,399.95,,CREATE_CASE|BLOCK_CARD,No,Case CC-0049: cardholder C01638 reported unrecognized activity on card C01638-K1. 2 transaction(s) between 2016-07-03 and 2016-07-03 totaling $399.95 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.
CC-0049,C01638,C01638-K1,2016-07-04 11:25:48,2016-07-07 20:25:48,confirmed_fraud,card_not_present_fraud,3004818.0,3004823,2,399.95,,CREATE_CASE|BLOCK_CARD,No,Case CC-0049: cardholder C01638 reported unrecognized activity on card C01638-K1. 2 transaction(s) between 2016-07-03 and 2016-07-03 totaling $399.95 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.
CC-0050,C09221,C09221-K2,2016-07-04 13:08:31,2016-07-06 01:08:31,confirmed_fraud,out_of_region_use,3006044.0,3006044,1,48.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0050: cardholder C09221 reported unrecognized activity on card C09221-K2. 1 transaction(s) between 2016-07-04 and 2016-07-04 totaling $48.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0051,C05976,C05976-K1,2016-07-04 14:46:15,2016-07-07 10:46:15,confirmed_fraud,account_takeover,3006772.0,3006772,2,177.02,,CREATE_CASE|BLOCK_CARD,No,Case CC-0051: cardholder C05976 reported unrecognized activity on card C05976-K1. 2 transaction(s) between 2016-07-04 and 2016-07-04 totaling $177.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-0051,C05976,C05976-K1,2016-07-04 14:46:15,2016-07-07 10:46:15,confirmed_fraud,account_takeover,3006772.0,3006774,2,177.02,,CREATE_CASE|BLOCK_CARD,No,Case CC-0051: cardholder C05976 reported unrecognized activity on card C05976-K1. 2 transaction(s) between 2016-07-04 and 2016-07-04 totaling $177.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-0052,C11595,C11595-K1,2016-07-04 15:45:08,2016-07-05 20:45:08,confirmed_fraud,card_not_present_fraud,3004914.0,3004914,1,52.36,,CREATE_CASE|BLOCK_CARD,No,Case CC-0052: cardholder C11595 reported unrecognized activity on card C11595-K1. 1 transaction(s) between 2016-07-03 and 2016-07-03 totaling $52.36 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-0053,C02000,C02000-K2,2016-07-04 17:06:12,2016-07-06 06:06:12,confirmed_fraud,out_of_region_use,3006690.0,3006690,1,774.08,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0053: cardholder C02000 reported unrecognized activity on card C02000-K2. 1 transaction(s) between 2016-07-04 and 2016-07-04 totaling $774.08 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0054,C05736,C05736-K1,2016-07-04 17:29:18,2016-07-07 20:29:18,confirmed_fraud,card_not_present_fraud,3004838.0,3004838,1,60.71,,CREATE_CASE|BLOCK_CARD,No,Case CC-0054: cardholder C05736 reported unrecognized activity on card C05736-K1. 1 transaction(s) between 2016-07-03 and 2016-07-03 totaling $60.71 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Y635-L03 Build/HuaweiY635-L03 on chrome 62.0 for android. Card blocked and reissued. Customer reimbursed.
CC-0055,C04248,C04248-K2,2016-07-04 18:17:23,2016-07-06 00:17:23,confirmed_fraud,card_not_present_fraud,3005851.0,3005851,1,83.69,,CREATE_CASE|BLOCK_CARD,No,Case CC-0055: cardholder C04248 reported unrecognized activity on card C04248-K2. 1 transaction(s) between 2016-07-04 and 2016-07-04 totaling $83.69 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-0056,C13171,C13171-K2,2016-07-04 18:17:38,2016-07-06 15:17:38,confirmed_fraud,card_not_present_new_device,3003521.0,3003521,1,40.21,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0056: cardholder C13171 reported unrecognized activity on card C13171-K2. 1 transaction(s) between 2016-07-03 and 2016-07-03 totaling $40.21 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-0057,C12598,C12598-K2,2016-07-04 18:42:19,2016-07-06 02:42:19,confirmed_fraud,account_takeover,3006366.0,3006366,1,108.42,,CREATE_CASE|BLOCK_CARD,No,Case CC-0057: cardholder C12598 reported unrecognized activity on card C12598-K2. 1 transaction(s) between 2016-07-04 and 2016-07-04 totaling $108.42 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-0058,C03412,C03412-K1,2016-07-04 18:53:38,2016-07-05 15:53:38,cleared,none,,3007307,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-0058: model scored a $99.99 transaction at 0.88. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-0059,C09165,C09165-K2,2016-07-04 19:05:35,2016-07-06 23:05:35,confirmed_fraud,card_not_present_new_device,3000904.0,3000904,4,185.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0059: cardholder C09165 reported unrecognized activity on card C09165-K2. 4 transaction(s) between 2016-07-02 and 2016-07-03 totaling $185.01 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-0059,C09165,C09165-K2,2016-07-04 19:05:35,2016-07-06 23:05:35,confirmed_fraud,card_not_present_new_device,3000904.0,3001479,4,185.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0059: cardholder C09165 reported unrecognized activity on card C09165-K2. 4 transaction(s) between 2016-07-02 and 2016-07-03 totaling $185.01 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-0059,C09165,C09165-K2,2016-07-04 19:05:35,2016-07-06 23:05:35,confirmed_fraud,card_not_present_new_device,3000904.0,3005523,4,185.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0059: cardholder C09165 reported unrecognized activity on card C09165-K2. 4 transaction(s) between 2016-07-02 and 2016-07-03 totaling $185.01 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-0059,C09165,C09165-K2,2016-07-04 19:05:35,2016-07-06 23:05:35,confirmed_fraud,card_not_present_new_device,3000904.0,3005542,4,185.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0059: cardholder C09165 reported unrecognized activity on card C09165-K2. 4 transaction(s) between 2016-07-02 and 2016-07-03 totaling $185.01 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-0060,C03348,C03348-K1,2016-07-04 19:18:54,2016-07-06 14:18:54,confirmed_fraud,card_not_present_fraud,3003331.0,3003331,2,899.98,,CREATE_CASE|BLOCK_CARD,No,Case CC-0060: cardholder C03348 reported unrecognized activity on card C03348-K1. 2 transaction(s) between 2016-07-03 and 2016-07-03 totaling $899.98 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.
CC-0060,C03348,C03348-K1,2016-07-04 19:18:54,2016-07-06 14:18:54,confirmed_fraud,card_not_present_fraud,3003331.0,3003334,2,899.98,,CREATE_CASE|BLOCK_CARD,No,Case CC-0060: cardholder C03348 reported unrecognized activity on card C03348-K1. 2 transaction(s) between 2016-07-03 and 2016-07-03 totaling $899.98 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.
CC-0061,C03699,C03699-K1,2016-07-04 19:51:11,2016-07-06 13:51:11,cleared,none,,3006964,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-0061: model scored a $99.97 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-0062,C07867,C07867-K2,2016-07-04 20:30:28,2016-07-06 08:30:28,confirmed_fraud,out_of_region_use,3003096.0,3003096,4,526.98,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0062: cardholder C07867 reported unrecognized activity on card C07867-K2. 4 transaction(s) between 2016-07-03 and 2016-07-04 totaling $526.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0062,C07867,C07867-K2,2016-07-04 20:30:28,2016-07-06 08:30:28,confirmed_fraud,out_of_region_use,3003096.0,3003109,4,526.98,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0062: cardholder C07867 reported unrecognized activity on card C07867-K2. 4 transaction(s) between 2016-07-03 and 2016-07-04 totaling $526.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0062,C07867,C07867-K2,2016-07-04 20:30:28,2016-07-06 08:30:28,confirmed_fraud,out_of_region_use,3003096.0,3003149,4,526.98,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0062: cardholder C07867 reported unrecognized activity on card C07867-K2. 4 transaction(s) between 2016-07-03 and 2016-07-04 totaling $526.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0062,C07867,C07867-K2,2016-07-04 20:30:28,2016-07-06 08:30:28,confirmed_fraud,out_of_region_use,3003096.0,3006742,4,526.98,,CREATE_CASE|BLOCK_CARD,No,"Case CC-0062: cardholder C07867 reported unrecognized activity on card C07867-K2. 4 transaction(s) between 2016-07-03 and 2016-07-04 totaling $526.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3000256,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3001075,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3005210,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006200,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006850,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006853,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006859,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006872,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
CC-0063,C11000,C11000-K2,2016-07-04 20:35:01,2016-07-06 17:35:01,confirmed_fraud,account_takeover,3000256.0,3006996,12,2659.62,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-0063: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-07-02 and 2016-07-04 totaling $2,659.62 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed."
